expression,score,train_rankic,worst_rankic,worst_quarter,usable_days,rejected,rankic_2016Q1,rankic_2016Q2,rankic_2016Q3,rankic_2016Q4,rankic_2017Q1,rankic_2017Q2,rankic_2017Q3,rankic_2017Q4,rankic_2018Q1,rankic_2018Q2,rankic_2018Q3,rankic_2018Q4,rankic_2019Q1,rankic_2019Q2,rankic_2019Q3,rankic_2019Q4,rankic_2020Q1,rankic_2020Q2,rankic_2020Q3,rankic_2020Q4,days_2016Q1,days_2016Q2,days_2016Q3,days_2016Q4,days_2017Q1,days_2017Q2,days_2017Q3,days_2017Q4,days_2018Q1,days_2018Q2,days_2018Q3,days_2018Q4,days_2019Q1,days_2019Q2,days_2019Q3,days_2019Q4,days_2020Q1,days_2020Q2,days_2020Q3,days_2020Q4
"(Max($high, 20) - $close) / (Max($high, 20) - Min($low, 20) + 1e-12) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.0057112783135532495,0.031942456603469116,-0.0057112783135532495,2018Q4,1216,,0.07225427390622148,0.0718676344011831,0.08209612717099722,0.04798551420791408,0.05220919222932306,0.015762479396828705,0.06143179156617951,0.008376229736965222,0.025920483210701117,0.023158919167548354,0.021921351437880814,-0.0057112783135532495,0.03208283444195686,0.04131456633956102,0.024447878682820844,0.018849633428455,-0.00462678756657282,0.01775500651267787,0.02582676490388452,-2.4564399373884265e-05,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Sum(If($close < Ref($close, 1), $volume, 0), 10) / (Sum($volume, 10) + 1e-12)",-0.05625510461526063,-0.026650469233570832,-0.05625510461526063,2016Q1,1216,,-0.05625510461526063,-0.04472127218426196,-0.048167435659722625,-0.032724343034011324,-0.0377252260198483,-0.01980921898959631,-0.05086582576846256,-0.0197578167273909,0.001154696685708805,-0.02850351911238214,-0.017385639953057325,0.0037073229653747384,-0.024454911843023494,-0.02573736665391086,-0.022040586100726067,-0.017983611575824145,-0.035530568865932595,-0.034954488448372144,-0.01933591704955794,0.0002791905695198472,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Ref($close, 20) / $close - 1) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.007053113467117757,0.028442542620244184,-0.007053113467117757,2017Q2,1216,,0.09571099514326585,0.055061974596269096,0.07711060831905313,0.030541751578672095,0.026850509569292476,-0.007053113467117757,0.039899740425887,0.012085078545511075,0.024913648919961406,0.018367807290990912,0.0127464929363692,0.007489246151341651,0.038077614005134944,0.04395885628585942,0.0319272012297527,-0.005170519869990836,0.014323259550485074,-0.0019937678734360466,0.039841282669641535,0.009441254045287258,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean($close * $volume, 20) / (Mean($volume, 20) + 1e-12) / $close / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",0.006280403011525473,0.031548158837300444,0.006280403011525473,2018Q4,1216,,0.049660374674692545,0.0696788615162633,0.05063207912792705,0.03247751476030615,0.05151928193670642,0.02918324364298199,0.04325174785711081,0.01899818665348637,0.04280299199483503,0.044841282903508084,0.016304251153494712,0.006280403011525473,0.023378691247418208,0.026758379826884213,0.022430953850912882,0.021016487325760457,0.007251576900999351,0.032002474315438297,0.025162841658017066,0.016277208886617395,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Mean(Mul($volume, $close), 20) / (Mean($volume, 20) + 1e-12) - $close) / $close",-0.0038439046157305846,0.03257761676960372,-0.0038439046157305846,2018Q4,1216,,0.07270362246126763,0.07373806593269175,0.09068756980893702,0.04904490336973377,0.047166863828572256,0.007778009475379333,0.06072071205181922,-0.002206987944820001,0.022032786410413202,0.011733431932074346,0.022363841068298536,-0.0038439046157305846,0.03211575972600995,0.03425904987420102,0.031779503746357414,0.01925860339443942,0.009036525344892795,0.01944982964653667,0.03973408737869188,0.006186127152442626,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Sum($volume * ($high + $low + $close) / 3, 5) / (Sum($volume, 5) + 1e-12) - $close) / ($close + 1e-12)",-0.0012795075254221956,0.040704487206302216,-0.0012795075254221956,2018Q4,1216,,0.015913432327686116,0.0885980586012778,0.1000030120215605,0.06350689687847548,0.07093744405943674,0.016935946450443325,0.06555243071989837,0.025446635801076985,0.04930885523635592,0.023420067895656798,0.052123423226036074,-0.0012795075254221956,0.014539492265736234,0.05628952678414096,0.009885936280807582,0.054117203729299956,-0.00043457288211854134,0.043801272647630396,0.03540587512867086,0.022753334793213162,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Min($low, 5) / $close) * (Sum(If($close < Ref($close, 1), $volume, 0), 10) / (Sum($volume, 10) + 1e-12)) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.0012057265664055634,0.032723769722419055,-0.0012057265664055634,2018Q4,1216,,0.06053895934916444,0.05885573237550401,0.0592108932119553,0.040573738474574086,0.04957528082717892,0.025968424545370586,0.054808517097682044,0.021462125433348238,0.01089479476749813,0.038990161614025715,0.022045822125054498,-0.0012057265664055634,0.02829283731076351,0.033654280812819175,0.027341089646122897,0.024627020288523618,0.03163692638992424,0.03850789777263927,0.022164935055233495,0.004182940563074817,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Sum((2 * $close - $high - $low) / ($high - $low + 1e-12) * $volume, 20) / (Sum($volume, 20) + 1e-12)",-0.060568307264188,-0.020936892670822615,-0.060568307264188,2018Q1,1216,,-0.040625029697680455,-0.03909390858966826,-0.023524210593853564,-0.011565125229449158,-0.016756780135361502,0.005299802275380617,-0.038683723839399366,-0.005403628815463126,-0.060568307264188,-0.006162354427073625,-0.011411193402788917,-0.01891470004759714,-0.04657562179266471,-0.03926610385959169,-0.012411713408831355,-0.0019741350110005153,-0.0152697307131049,-0.010541242147497125,-0.03555604361531806,0.011696630594013624,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"($low / Ref($close, 1) - 1) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.02454415560134116,0.014145981873415384,-0.02454415560134116,2019Q4,1216,,0.042855861792253265,0.008780791513453602,-0.00528534237679441,0.011707544110795888,0.009915111347316045,0.040628148558455014,0.00344787601816369,-0.0027592028585224663,0.030384530731495538,0.021788131008518688,0.008996199713020204,0.060209758574470446,0.02631013885187382,-0.010718784596905416,0.011470499888269026,-0.02454415560134116,0.04183909700780415,-0.018261227569173404,0.019015923777663105,0.011518710779142374,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(($high - $close) / ($high - $low + 1e-12), 5) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",0.007655926165161426,0.04475661122585236,0.007655926165161426,2020Q4,1216,,0.03920673772201512,0.08085381580665164,0.053738026737502234,0.043613532686761075,0.05925361404445823,0.034922539909638124,0.0717323184834893,0.04997096825592169,0.08758254288715318,0.05487761476422998,0.048249637596993356,0.014154164847880844,0.04910367969431338,0.06332983555938881,0.010878924512504938,0.028370008219241346,0.023137143979482418,0.03782050009266814,0.035914750466507835,0.007655926165161426,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"$close / Max($high, 250) / (1 + Std($volume, 20) / (Mean($volume, 20) + 1e-12))",-0.028675118814100457,0.02120945016501845,-0.028675118814100457,2016Q1,1216,,-0.028675118814100457,0.031000681816652963,0.01200704134459988,0.005234469649008529,0.047285487948060326,0.049296155476491084,0.0028624229201743177,0.05354990849779036,-0.006722691163549423,0.05102967635471704,0.020384102400350747,0.0043082349578420125,-0.021547534550349055,0.04357910612414999,0.01646629855128872,0.019668303238719025,0.024996742698412056,0.03363730708527068,0.011533787421007432,0.05695468952937133,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean((If($open < $close, $open, $close) - $low) / ($high - $low + 1e-12), 5) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.0375051984423554,-0.005753100295725803,-0.0375051984423554,2016Q1,1216,,-0.0375051984423554,0.010923936972135409,0.030624585955994783,0.012239967414568533,0.01532284162935554,0.0095251403698657,-0.023390154681003215,-0.030802875780372836,-0.021715856392264712,-0.013618802804781123,-0.022912360744437747,-0.019069638092775513,-0.008094925198844931,-0.006120459770171768,-0.005820394156089994,0.012718730202532398,-0.03369809739639686,0.013205072789488348,0.011946741036099945,-0.01233902741195965,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean((If($close < $open, $high - $open, $high - $close) - If($close < $open, $close - $low, $open - $low)) / ($high - $low + 1e-12), 5) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.028459715906878135,0.0083342784122814,-0.028459715906878135,2016Q3,1216,,0.02261389564667828,-0.0016523153076786915,-0.028459715906878135,-0.007457583444825064,0.0007211465179083633,-0.01819849042600098,0.018154572860216437,0.03197152004048622,0.04510718740536541,0.0222847298742882,0.011205298716422923,0.018920815443329807,0.012137942770382585,0.01663520447878893,0.00226527864604847,-0.0033534548813747497,0.043145994397184244,-0.012725157987336947,-0.01387032278879606,0.01360553189916735,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Min($low, 5) / $close - Min($low, 60) / $close) / (1 + Std($volume, 20) / (Mean($volume, 20) + 1e-12))",-0.07283209245544331,-0.008161502239383884,-0.07283209245544331,2016Q1,1216,,-0.07283209245544331,-0.0227295223175875,-0.03157214413349742,-0.019175872906518628,0.0038411434904851447,0.019619691268247866,-0.024623097667228526,0.022098160776388726,-0.0030372158824035927,0.009015929818931682,-0.004305777936970692,-0.006916942875937253,-0.014175352340961475,-0.020688761179941898,-0.02883084359850368,0.013665378070423641,-0.013175847889490734,0.023131999006006255,-0.012914516586262624,0.02561531843789748,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Min($low, 5) / (Min($low, 10) + 1e-12) - 1) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.04360309932061309,-0.015530513777702136,-0.04360309932061309,2016Q1,1216,,-0.04360309932061309,-0.02534913850236002,-0.03599730165933866,-0.036182937547765935,-0.006983722213073238,-0.03215612162147633,-0.02699406147131035,0.015460021561644575,-0.0036992754756328054,-0.002719743296241164,-0.00865157212163601,-0.017157844564512473,-0.010366075863663475,-0.007397371368578533,-0.03410042526194773,-0.003050369231566672,0.0026187263723503186,-0.015089902998969177,-0.03352807058821682,0.021388922719847582,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - (Mean(If($close > Ref($close, 1), $close - Ref($close, 1), 0), 14) / (Mean(Abs($close - Ref($close, 1)), 14) + 1e-12))",-0.02700957067847797,0.01923819235535128,-0.02700957067847797,2017Q4,1216,,0.05317425035466424,0.04995020465867376,0.05812766076571443,0.023659837634137655,0.031883831304176914,0.0042662948752007455,0.035795657950724674,-0.02700957067847797,-0.00037653426018640577,-0.0041226898998889625,-0.0007841143937110998,-0.002054186638031779,0.03538816750043528,0.035418987030150915,0.024940513471472525,0.00953316279170237,0.011883641478606523,0.00430880478139685,0.045237538050943785,-0.011035778806413939,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - (Delta($close, 1) / Ref($close, 1)) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.015787899936347032,0.03537917199562504,-0.015787899936347032,2018Q4,1216,,-0.0031739277221539386,0.08573230390878142,0.0830245995702438,0.06630251409349734,0.05815728193862985,-0.012320189112573097,0.06354649167352634,0.03461329335934265,0.02640490516824081,0.022099988393759585,0.053749659552677034,-0.015787899936347032,-0.0028180988253867115,0.06829207110254124,0.02237559943965442,0.050055782972150915,0.0067711484426546155,0.041525920427101314,0.02774189869272311,0.02233354941875394,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / $close / (1 + Sum(If($close < Ref($close, 1), $volume, 0), 5) / (Sum($volume, 5) + 1e-12))",-0.0561290404581892,-0.0299519823512006,-0.0561290404581892,2017Q3,1216,,-0.02985197861405002,-0.054590012383180266,-0.04985110036250854,-0.022677903767372675,-0.04226750084741429,-0.025924851569892517,-0.0561290404581892,-0.030555599330627257,-0.03823613912481341,-0.022611128792987083,-0.018393127684618937,0.018994288921504655,-0.04538963225389865,-0.039482235854151025,-0.006978088184965919,-0.02183675238576017,-0.016343025112179714,-0.05218946089521943,-0.04165942573959463,-0.0005924515908213451,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Max(Delta($close,1) / Ref($close,1), 20) / (1 + Std($volume,5) / (Mean($volume,5) + 1e-12))",-0.02256321626457224,0.015774897014543716,-0.02256321626457224,2020Q2,1216,,0.00916285163734134,0.01833309205219051,0.0634964971387445,0.053535836128281486,0.024866965082830293,0.006631754099622892,0.025105829525347203,-0.01148001351471134,0.011339402635005295,-0.011940682330215339,0.025612338196238982,0.00422430412203695,-0.004872286632871432,0.03934136834834798,0.02512486328885777,-0.0015465889777121044,0.016301632358635805,-0.02256321626457224,0.045273363414699716,-0.010774390400555856,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Ref($close, 60) / $close - 1) * Min($low, 5) / $close",-0.04130612582229968,0.010913703864002512,-0.04130612582229968,2020Q4,1216,,0.0770095688034741,0.0360851662196368,0.04748883110640484,0.017577768026855765,-0.012746259950072704,-0.029999322315518603,0.03827436264619729,-0.014190763232364047,0.026655228619788522,-0.006964148842681969,-0.008383535914707363,0.006596438379540122,0.04002074847717616,0.02006299617938094,0.005544944839354154,-0.01065643683391765,0.018917760446471428,-0.01882510381531465,0.0228446762100478,-0.04130612582229968,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(Abs(Delta($close, 1) / Ref($close, 1)) / ($volume * $close + 1e-12), 20)",-0.036126992806106255,-0.005917518706353176,-0.036126992806106255,2019Q2,1216,,0.028180172087121376,-0.006304595657715095,0.019561345897028275,0.0008221576031946891,0.0011974157700277677,-0.013384058124642984,-0.002645974629749432,-0.02295749912002121,0.004782292731121232,-0.025420394697305854,-0.0048495300354211525,0.011005787696272619,0.0021886391445497685,-0.036126992806106255,-0.015136610068982715,-0.021005012124189176,0.0016339729326323167,-0.03398055386825069,0.011774413444735015,-0.020021516885314845,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Skew(Delta($close, 1) / Ref($close, 1), 10)",-0.018717122468593837,-0.00041145391295057575,-0.018717122468593837,2020Q1,1216,,-0.018169888450144573,0.02384291980298194,0.0395626910680829,0.0009489270014353898,0.022605405750475194,0.004845898159539055,-0.005029820241574679,-0.011982966696304213,0.00879047100907417,0.0008150753511256557,-0.015204612907647793,-0.011674838637717243,-0.01791970820551333,-0.006470679539360065,-0.0030927359016335253,-0.0152106531963471,-0.018717122468593837,-0.004061381401146276,0.015476794368760068,-0.0014478632631423258,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Skew(Delta($close, 1) / Ref($close, 1), 20) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.02384405604400068,0.005203514500551304,-0.02384405604400068,2018Q4,1216,,0.014025833446728163,0.015757345820793828,0.04074289889342912,0.01136326539413358,0.019538870243313952,0.002824628142941294,0.025627170544232008,-0.00391293179597216,0.022865277441616184,0.0045102630359466385,-0.0006170618642375178,-0.02384405604400068,-0.004029018852056035,0.015568206730404459,-0.018598860100096065,-0.010023756665007755,-0.006899158532191143,-0.005320904135734481,0.010426863519523025,-0.008750100502388631,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / $close / (1 + Std($high - $low, 5) / (Mean($high - $low, 5) + 1e-12))",0.004487364495217542,0.024950759024829,0.004487364495217542,2018Q2,1216,,0.03581915005034839,0.04222252042395655,0.0563886284769433,0.031682257217470096,0.05451933047038727,0.04085614440196286,0.021714551566287054,0.011325539105772815,0.029586980064236754,0.004487364495217542,0.006822152995233489,0.013321116742552387,0.008886508782431989,0.02550919403073181,0.012001978106240764,0.020867169721722985,0.012896339005317968,0.023330369629622136,0.03513939058703385,0.010155026545771164,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Mean(($open - Ref($close, 1)) / (Ref($close, 1) + 1e-12), 5) / (1 + Std($high - $low, 5) / (Mean($high - $low, 5) + 1e-12))",-0.035340404533731586,-0.0035952996011240465,-0.035340404533731586,2017Q2,1216,,0.01881279842041038,-0.0019699776067179276,-0.0006370350512426439,-0.011527023296958547,-0.005484166272689047,-0.035340404533731586,-0.0072191764819246355,-0.02890177630851422,-0.0035000519491540263,0.008314726634130744,-0.015466166869549372,-0.009155513874456176,-0.009528081599112184,-0.0004802010035505023,-0.005291267722968449,0.0020005634911475414,0.015344015003434307,-0.001426284040308445,0.016265321094967134,0.0032564565907021027,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Sum($volume * Sign($close - $open), 5) / (Sum($volume, 5) + 1e-12) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.07850715196331857,-0.03762934737681365,-0.07850715196331857,2016Q2,1216,,-0.016314507596139116,-0.07850715196331857,-0.06334572827118658,-0.046077624321166716,-0.05601624918165563,-0.04680245159145264,-0.06337652658091564,-0.04013322808951714,-0.05570627092517336,-0.02448312204982348,-0.04323650735091838,-0.0005184902566612695,-0.05503803582584052,-0.05695169257738305,-0.005527533054693155,-0.023768791218660473,-0.0025362369054989712,-0.03789577778734098,-0.04058072939860968,0.008400708548948805,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / $close / (1 + Sum(If($close < Ref($close, 1), (Ref($close, 1) - $close) / $close * $volume, 0), 5) / (Sum($volume, 5) + 1e-12))",-0.0006717445380610228,0.04029873159975469,-0.0006717445380610228,2019Q1,1216,,0.035804216671340615,0.06950231277663153,0.11673400057524115,0.09383067529743422,0.05909681799368755,0.03756001020966511,0.0549913241410376,0.005879689387346437,0.02812671028155422,0.016462609039205545,0.049247287735468624,0.02637993197744891,-0.0006717445380610228,0.06078646247250437,0.02346448176738217,0.035026642978126764,0.015631357264349995,0.01400356419992424,0.043887775046250826,0.01037070438778018,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Std(Delta($close,1) / Ref($close,1), 20)",-0.022349342169564152,0.018777583443198978,-0.022349342169564152,2020Q2,1216,,0.0011503007772198858,0.036142902156738356,0.06486139237715227,0.06762000063863284,0.024099962155894564,0.018889320001752107,0.018134973350080498,-0.011366123442893727,-0.003666565839052845,-0.012773215376094948,0.03225692388759925,0.026446024128830202,-0.014587968268955394,0.04754296770194556,0.03660714455764548,0.009157502939812477,0.014115181526694059,-0.022349342169564152,0.04244888716980566,-0.010589024667889923,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Corr(Delta($close, 1) / Ref($close, 1), Delta($volume, 1) / (Ref($volume, 1) + 1e-12), 10)",0.0053537607570418675,0.027420733975289352,0.0053537607570418675,2020Q4,1216,,0.022101789860517678,0.05320794058134644,0.055780258147287765,0.0300067194244862,0.048090849995350717,0.03699867801009204,0.03311716433003579,0.033271632849143556,0.029434785934114353,0.027369226211113,0.008058822762478808,0.012352993175065377,0.031482053225493925,0.025599394589505393,0.026131140184860298,0.012886962976218103,0.012774981506248949,0.026688959198570287,0.016802589651645907,0.0053537607570418675,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(($close - Min($low, 20)) / (Max($high, 20) - Min($low, 20) + 1e-12) - 0.5) * Sign($close - Ref($close, 10)) / (1 + Std($volume, 20) / (Mean($volume, 20) + 1e-12))",-0.05167399025828779,-0.012777761923617239,-0.05167399025828779,2017Q1,1216,,-0.0329608017868775,-0.013384241961194577,-0.0012791085248781055,-0.009044109382662532,-0.05167399025828779,-0.04312335737023931,-0.015700095738800136,0.01349502860541718,0.002754942287232754,-0.008959039545910177,-0.018918290952147948,-0.04195350905356292,-0.03265872004768901,-0.001016539330648675,-0.0002554158478254733,-0.007052259418057793,-0.015158674103768132,0.004074214364174348,0.009380897690074311,0.0037845443242050703,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / $close * Skew(Delta($close, 1) / Ref($close, 1), 10) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.03645382042132189,0.0008832985511581117,-0.03645382042132189,2016Q3,1216,,0.016648463234529443,-0.022440633629807513,-0.03645382042132189,0.0008094344025408713,-0.01862921833961148,-0.004376511168953297,0.004801522591479731,0.012938094071956558,-0.007633294882514308,-0.0025294731789812608,0.015372589239498188,0.010470032923276884,0.017964202710143533,0.006969432590626742,0.0029973291920358724,0.015496967376081314,0.016515708856104074,0.00591208946044324,-0.014905872970359942,0.0014730335736069388,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(($close - Quantile($low, 20, 0.25)) / (Quantile($high, 20, 0.75) - Quantile($low, 20, 0.25) + 1e-12)) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.07235327705652206,-0.025508290015924695,-0.07235327705652206,2016Q3,1216,,-0.061518873927064836,-0.05556961078430277,-0.07235327705652206,-0.03667488587401196,-0.04114687379986056,-0.009303706302210868,-0.05481768926741253,0.005196642545891411,-0.010011132467529648,0.001994320299295004,-0.021584462147783517,0.009606896907677662,-0.02492172753822142,-0.04229879135681631,-0.015172061443425843,-0.012696352716232297,-0.00849856649021756,-0.020040992072881635,-0.04080315516325823,0.007896610421657499,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Sum($close * $volume, 20) / (Sum($volume, 20) + 1e-12) - $close) / (Std($close, 20) + 1e-12)",-0.02373827134350419,0.020432720817278715,-0.02373827134350419,2018Q4,1216,,0.04096994272085307,0.05957337641858912,0.07349589399040413,0.037038702591352154,0.04002917894504936,0.008746495394265972,0.0505290472649708,-0.01058127021424609,-0.003458622187751146,-0.013138400368116112,0.02403211574808059,-0.02373827134350419,0.02498311451214892,0.031313302312874595,0.012754284193617203,0.01292614536566366,0.004121511343084173,0.019508740997497474,0.019720241800622276,-0.007335076413192955,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Kurt(Delta($close, 1) / (Ref($close, 1) + 1e-12), 20) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.02485552575945389,0.0029149059250819266,-0.02485552575945389,2019Q2,1216,,0.017890381174405792,-0.016997876554592267,0.009863646976066353,0.016797720182089266,0.0076999669363617745,0.020637723761222547,-0.004027841878775716,0.020216198586230655,-0.004658602178362106,-0.003845577601784287,0.024767111853162542,-0.02360567074767653,0.0011127831561372232,-0.02485552575945389,-0.010475615829310444,0.011894326850492326,0.0029298859947572823,0.008896429086272103,0.0007746530021263393,0.0037248617684967024,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Mean($close * $volume, 20) / (Mean($volume, 20) + 1e-12) - $close) / $close / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.0021333823592384294,0.03359534115983089,-0.0021333823592384294,2018Q4,1216,,0.07454297207333827,0.07301485184987194,0.0920044684359695,0.05084737169628594,0.04705183410386633,0.00657353216955256,0.06274761304713933,-0.001399170684637242,0.02359488710687411,0.01564157760109208,0.024303679654417355,-0.0021333823592384294,0.032815996026665115,0.03611137854745967,0.03255499786434536,0.02109745419176474,0.008908088237889182,0.019225014856081867,0.039483284043795946,0.007031951069797039,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(0 - Resi($low, 20)) / $close / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.02595557802709359,0.016840755039679193,-0.02595557802709359,2016Q1,1216,,-0.02595557802709359,0.033059515147318946,0.04993853072190614,0.04504584910265574,0.02739436311212866,0.0321647807522531,0.026511883087323936,0.0059623427122129525,0.02831758641723442,0.012711308696055919,0.020437042400951014,-0.011527895405841359,8.489158786554034e-05,0.02050181866807417,-0.003953509940741722,0.03677511368370399,-0.010252249668356764,0.04055654567304583,0.01167608629700702,-0.006426801321300212,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Mean(Delta($close, 1) / Ref($close, 1), 5) / (Std(Delta($close, 1) / Ref($close, 1), 5) + 1e-12)",-0.00994679384054466,0.038752379606616906,-0.00994679384054466,2018Q4,1216,,0.02212794623030371,0.07492041157180714,0.08975318879014993,0.05323056675543462,0.06418916019585993,0.037243159563911624,0.05970908057777629,0.025293042763262125,0.050314998780666635,0.01904014261099647,0.037177297250068145,-0.00994679384054466,0.04356584548863018,0.05778476734820403,0.008688061895730901,0.03678471879651529,0.00892988999710637,0.03678169577864442,0.05921795411746803,-0.006960857212377789,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Mean(If($close > $open, $close - $open, 0), 5) - Mean(If($close < $open, $open - $close, 0), 5)) / (Mean(Abs($close - $open), 5) + 1e-12) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.08010501886419331,-0.03910434873107254,-0.08010501886419331,2016Q3,1216,,-0.02462223665508297,-0.07088780583244315,-0.08010501886419331,-0.04276497344059072,-0.06534583845662384,-0.061470366462999325,-0.06069469863783413,-0.03510898957189255,-0.05916749728821418,-0.02159225216696719,-0.0473547608911149,0.009545358562382878,-0.0528812483410266,-0.06126025223596387,-0.010559140765654042,-0.027929714841724195,0.012056635423507472,-0.03506196647223651,-0.04928702327329615,0.00885207874791821,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Max($high, 20) / $close / (1 + Std($volume, 10) / (Mean($volume, 10) + 1e-12))",0.00573792884284987,0.02550501798543254,0.00573792884284987,2019Q2,1216,,0.05162282497162363,0.05170709470459223,0.03831670525502567,0.020386750776499266,0.04535044389355078,0.012547420377711838,0.03470033466202918,0.021586667720446578,0.030227624851943295,0.03929224983296532,0.008240933440065537,0.008590170557186525,0.01089233556583469,0.00573792884284987,0.01746362981388168,0.019461201986861312,0.02282711956188631,0.039194195839804595,0.012774456826510941,0.02065284631744382,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Max(($high - Ref($close, 1)) / (Ref($close, 1) + 1e-12), 5) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.014241811797556866,0.02492450014397635,-0.014241811797556866,2017Q4,1216,,-0.008914405945525313,0.03937891501459546,0.09303310636935207,0.06158231170660204,0.05115695709115238,0.02047882226795936,0.036157450160841924,-0.014241811797556866,0.012852285574393893,-0.012542652763924331,0.013493221243794488,0.020686355577860374,0.003493860668182518,0.04846230428131632,0.0405554196268305,0.02356915559275169,0.002421269987458093,0.005633684956033704,0.05461435366750603,-0.005720501564107142,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
